run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,binedges,binvalues
PureAlohaExperiment-20-20170627-20:42:18-22757,runattr,,,iterationvars,"numHosts=15, iaMean=4",,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,runattr,,,iterationvarsf,"numHosts=15,iaMean=4-",,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,runattr,,,measurement,"numHosts=15, iaMean=4",,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,runattr,,,network,Aloha,,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,runattr,,,processid,22757,,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,runattr,,,repetition,0,,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,runattr,,,replication,#0,,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,runattr,,,resultdir,results,,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,runattr,,,runnumber,20,,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,runattr,,,seedset,20,,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,itervar,,,iaMean,4,,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,itervar,,,numHosts,15,,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,param,,,Aloha.numHosts,15,,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,param,,,Aloha.host[*].iaTime,exponential(4s),,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,param,,,Aloha.numHosts,20,,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,param,,,Aloha.slotTime,0,,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,param,,,Aloha.txRate,9.6kbps,,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,param,,,Aloha.host[*].pkLenBits,952b,,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,param,,,**.x,"uniform(0m, 1000m)",,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,param,,,**.y,"uniform(0m, 1000m)",,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,param,,,**.animationHoldTimeOnCollision,0s,,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,param,,,**.idleAnimationSpeed,1,,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,param,,,**.transmissionEdgeAnimationSpeed,1e-6,,,,,,,,,
PureAlohaExperiment-20-20170627-20:42:18-22757,param,,,**.midTransmissionAnimationSpeed,1e-1,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,runattr,,,configname,PureAlohaExperiment,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,runattr,,,datetime,20170627-20:42:19,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,runattr,,,experiment,PureAlohaExperiment,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,runattr,,,inifile,omnetpp.ini,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,runattr,,,iterationvars,"numHosts=15, iaMean=4",,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,runattr,,,iterationvarsf,"numHosts=15,iaMean=4-",,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,runattr,,,measurement,"numHosts=15, iaMean=4",,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,runattr,,,network,Aloha,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,runattr,,,processid,22757,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,runattr,,,repetition,1,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,runattr,,,replication,#1,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,runattr,,,resultdir,results,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,runattr,,,runnumber,21,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,runattr,,,seedset,21,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,itervar,,,iaMean,4,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,itervar,,,numHosts,15,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,param,,,Aloha.numHosts,15,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,param,,,Aloha.host[*].iaTime,exponential(4s),,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,param,,,Aloha.numHosts,20,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,param,,,Aloha.slotTime,0,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,param,,,Aloha.txRate,9.6kbps,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,param,,,Aloha.host[*].pkLenBits,952b,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,param,,,**.x,"uniform(0m, 1000m)",,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,param,,,**.y,"uniform(0m, 1000m)",,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,param,,,**.animationHoldTimeOnCollision,0s,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,param,,,**.idleAnimationSpeed,1,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,param,,,**.transmissionEdgeAnimationSpeed,1e-6,,,,,,,,,
PureAlohaExperiment-21-20170627-20:42:19-22757,param,,,**.midTransmissionAnimationSpeed,1e-1,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,runattr,,,configname,PureAlohaExperiment,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,runattr,,,datetime,20170627-20:42:20,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,runattr,,,experiment,PureAlohaExperiment,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,runattr,,,inifile,omnetpp.ini,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,runattr,,,iterationvars,"numHosts=15, iaMean=5",,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,runattr,,,iterationvarsf,"numHosts=15,iaMean=5-",,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,runattr,,,measurement,"numHosts=15, iaMean=5",,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,runattr,,,network,Aloha,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,runattr,,,processid,22757,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,runattr,,,repetition,1,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,runattr,,,replication,#1,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,runattr,,,resultdir,results,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,runattr,,,runnumber,23,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,runattr,,,seedset,23,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,itervar,,,iaMean,5,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,itervar,,,numHosts,15,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,param,,,Aloha.numHosts,15,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,param,,,Aloha.host[*].iaTime,exponential(5s),,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,param,,,Aloha.numHosts,20,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,param,,,Aloha.slotTime,0,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,param,,,Aloha.txRate,9.6kbps,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,param,,,Aloha.host[*].pkLenBits,952b,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,param,,,**.x,"uniform(0m, 1000m)",,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,param,,,**.y,"uniform(0m, 1000m)",,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,param,,,**.animationHoldTimeOnCollision,0s,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,param,,,**.idleAnimationSpeed,1,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,param,,,**.transmissionEdgeAnimationSpeed,1e-6,,,,,,,,,
PureAlohaExperiment-23-20170627-20:42:20-22757,param,,,**.midTransmissionAnimationSpeed,1e-1,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,runattr,,,configname,PureAlohaExperiment,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,runattr,,,datetime,20170627-20:42:20,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,runattr,,,experiment,PureAlohaExperiment,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,runattr,,,inifile,omnetpp.ini,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,runattr,,,iterationvars,"numHosts=15, iaMean=7",,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,runattr,,,iterationvarsf,"numHosts=15,iaMean=7-",,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,runattr,,,measurement,"numHosts=15, iaMean=7",,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,runattr,,,network,Aloha,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,runattr,,,processid,22757,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,runattr,,,repetition,0,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,runattr,,,replication,#0,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,runattr,,,resultdir,results,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,runattr,,,runnumber,24,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,runattr,,,seedset,24,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,itervar,,,iaMean,7,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,itervar,,,numHosts,15,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,param,,,Aloha.numHosts,15,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,param,,,Aloha.host[*].iaTime,exponential(7s),,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,param,,,Aloha.numHosts,20,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,param,,,Aloha.slotTime,0,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,param,,,Aloha.txRate,9.6kbps,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,param,,,Aloha.host[*].pkLenBits,952b,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,param,,,**.x,"uniform(0m, 1000m)",,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,param,,,**.y,"uniform(0m, 1000m)",,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,param,,,**.animationHoldTimeOnCollision,0s,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,param,,,**.idleAnimationSpeed,1,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,param,,,**.transmissionEdgeAnimationSpeed,1e-6,,,,,,,,,
PureAlohaExperiment-24-20170627-20:42:20-22757,param,,,**.midTransmissionAnimationSpeed,1e-1,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,runattr,,,configname,PureAlohaExperiment,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,runattr,,,datetime,20170627-20:42:19,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,runattr,,,experiment,PureAlohaExperiment,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,runattr,,,inifile,omnetpp.ini,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,runattr,,,iterationvars,"numHosts=15, iaMean=7",,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,runattr,,,iterationvarsf,"numHosts=15,iaMean=7-",,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,runattr,,,measurement,"numHosts=15, iaMean=7",,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,runattr,,,network,Aloha,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,runattr,,,processid,22761,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,runattr,,,repetition,1,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,runattr,,,replication,#1,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,runattr,,,resultdir,results,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,runattr,,,runnumber,25,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,runattr,,,seedset,25,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,itervar,,,iaMean,7,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,itervar,,,numHosts,15,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,param,,,Aloha.numHosts,15,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,param,,,Aloha.host[*].iaTime,exponential(7s),,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,param,,,Aloha.numHosts,20,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,param,,,Aloha.slotTime,0,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,param,,,Aloha.txRate,9.6kbps,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,param,,,Aloha.host[*].pkLenBits,952b,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,param,,,**.x,"uniform(0m, 1000m)",,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,param,,,**.y,"uniform(0m, 1000m)",,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,param,,,**.animationHoldTimeOnCollision,0s,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,param,,,**.idleAnimationSpeed,1,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,param,,,**.transmissionEdgeAnimationSpeed,1e-6,,,,,,,,,
PureAlohaExperiment-25-20170627-20:42:19-22761,param,,,**.midTransmissionAnimationSpeed,1e-1,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,runattr,,,configname,PureAlohaExperiment,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,runattr,,,datetime,20170627-20:42:19,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,runattr,,,experiment,PureAlohaExperiment,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,runattr,,,inifile,omnetpp.ini,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,runattr,,,iterationvars,"numHosts=15, iaMean=9",,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,runattr,,,iterationvarsf,"numHosts=15,iaMean=9-",,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,runattr,,,measurement,"numHosts=15, iaMean=9",,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,runattr,,,network,Aloha,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,runattr,,,processid,22761,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,runattr,,,repetition,0,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,runattr,,,replication,#0,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,runattr,,,resultdir,results,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,runattr,,,runnumber,26,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,runattr,,,seedset,26,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,itervar,,,iaMean,9,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,itervar,,,numHosts,15,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,param,,,Aloha.numHosts,15,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,param,,,Aloha.host[*].iaTime,exponential(9s),,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,param,,,Aloha.numHosts,20,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,param,,,Aloha.slotTime,0,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,param,,,Aloha.txRate,9.6kbps,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,param,,,Aloha.host[*].pkLenBits,952b,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,param,,,**.x,"uniform(0m, 1000m)",,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,param,,,**.y,"uniform(0m, 1000m)",,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,param,,,**.animationHoldTimeOnCollision,0s,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,param,,,**.idleAnimationSpeed,1,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,param,,,**.transmissionEdgeAnimationSpeed,1e-6,,,,,,,,,
PureAlohaExperiment-26-20170627-20:42:19-22761,param,,,**.midTransmissionAnimationSpeed,1e-1,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,runattr,,,configname,PureAlohaExperiment,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,runattr,,,datetime,20170627-20:42:20,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,runattr,,,experiment,PureAlohaExperiment,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,runattr,,,inifile,omnetpp.ini,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,runattr,,,iterationvars,"numHosts=15, iaMean=9",,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,runattr,,,iterationvarsf,"numHosts=15,iaMean=9-",,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,runattr,,,measurement,"numHosts=15, iaMean=9",,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,runattr,,,network,Aloha,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,runattr,,,processid,22761,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,runattr,,,repetition,1,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,runattr,,,replication,#1,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,runattr,,,resultdir,results,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,runattr,,,runnumber,27,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,runattr,,,seedset,27,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,itervar,,,iaMean,9,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,itervar,,,numHosts,15,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,param,,,Aloha.numHosts,15,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,param,,,Aloha.host[*].iaTime,exponential(9s),,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,param,,,Aloha.numHosts,20,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,param,,,Aloha.slotTime,0,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,param,,,Aloha.txRate,9.6kbps,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,param,,,Aloha.host[*].pkLenBits,952b,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,param,,,**.x,"uniform(0m, 1000m)",,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,param,,,**.y,"uniform(0m, 1000m)",,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,param,,,**.animationHoldTimeOnCollision,0s,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,param,,,**.idleAnimationSpeed,1,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,param,,,**.transmissionEdgeAnimationSpeed,1e-6,,,,,,,,,
PureAlohaExperiment-27-20170627-20:42:20-22761,param,,,**.midTransmissionAnimationSpeed,1e-1,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,runattr,,,configname,PureAlohaExperiment,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,runattr,,,datetime,20170627-20:42:20,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,runattr,,,experiment,PureAlohaExperiment,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,runattr,,,inifile,omnetpp.ini,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,runattr,,,iterationvars,"numHosts=20, iaMean=1",,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,runattr,,,iterationvarsf,"numHosts=20,iaMean=1-",,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,runattr,,,measurement,"numHosts=20, iaMean=1",,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,runattr,,,network,Aloha,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,runattr,,,processid,22761,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,runattr,,,repetition,0,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,runattr,,,replication,#0,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,runattr,,,resultdir,results,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,runattr,,,runnumber,28,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,runattr,,,seedset,28,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,itervar,,,iaMean,1,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,itervar,,,numHosts,20,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,param,,,Aloha.numHosts,20,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,param,,,Aloha.host[*].iaTime,exponential(1s),,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,param,,,Aloha.numHosts,20,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,param,,,Aloha.slotTime,0,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,param,,,Aloha.txRate,9.6kbps,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,param,,,Aloha.host[*].pkLenBits,952b,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,param,,,**.x,"uniform(0m, 1000m)",,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,param,,,**.y,"uniform(0m, 1000m)",,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,param,,,**.animationHoldTimeOnCollision,0s,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,param,,,**.idleAnimationSpeed,1,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,param,,,**.transmissionEdgeAnimationSpeed,1e-6,,,,,,,,,
PureAlohaExperiment-28-20170627-20:42:20-22761,param,,,**.midTransmissionAnimationSpeed,1e-1,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,runattr,,,configname,PureAlohaExperiment,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,runattr,,,datetime,20170627-20:42:22,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,runattr,,,experiment,PureAlohaExperiment,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,runattr,,,inifile,omnetpp.ini,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,runattr,,,iterationvars,"numHosts=20, iaMean=1",,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,runattr,,,iterationvarsf,"numHosts=20,iaMean=1-",,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,runattr,,,measurement,"numHosts=20, iaMean=1",,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,runattr,,,network,Aloha,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,runattr,,,processid,22761,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,runattr,,,repetition,1,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,runattr,,,replication,#1,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,runattr,,,resultdir,results,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,runattr,,,runnumber,29,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,runattr,,,seedset,29,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,itervar,,,iaMean,1,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,itervar,,,numHosts,20,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,param,,,Aloha.numHosts,20,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,param,,,Aloha.host[*].iaTime,exponential(1s),,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,param,,,Aloha.numHosts,20,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,param,,,Aloha.slotTime,0,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,param,,,Aloha.txRate,9.6kbps,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,param,,,Aloha.host[*].pkLenBits,952b,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,param,,,**.x,"uniform(0m, 1000m)",,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,param,,,**.y,"uniform(0m, 1000m)",,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,param,,,**.animationHoldTimeOnCollision,0s,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,param,,,**.idleAnimationSpeed,1,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,param,,,**.transmissionEdgeAnimationSpeed,1e-6,,,,,,,,,
PureAlohaExperiment-29-20170627-20:42:22-22761,param,,,**.midTransmissionAnimationSpeed,1e-1,,,,,,,,,
PureAlohaExperiment-30-20170627-20:42:21-22765,runattr,,,configname,PureAlohaExperiment,,,,,,,,,
PureAlohaExperiment-30-20170627-20:42:21-22765,runattr,,,datetime,20170627-20:42:21,,,,,,,,,
PureAlohaExperiment-30-20170627-20:42:21-22765,runattr,,,experiment,PureAlohaExperiment,,,,,,,,,
PureAlohaExperiment-30-20170627-20:42:21-22765,runattr,,,inifile,omnetpp.ini,,,,,,,,,
PureAlohaExperiment-30-20170627-20:42:21-22765,runattr,,,iterationvars,"numHosts=20, iaMean=2",,,,,,,,,
PureAlohaExperiment-30-20170627-20:42:21-22765,runattr,,,iterationvarsf,"numHosts=20,iaMean=2-",,,,,,,,,
PureAlohaExperiment-30-20170627-20:42:21-22765,runattr,,,measurement,"numHosts=20, iaMean=2",,,,,,,,,
PureAlohaExperiment-30-20170627-20:42:21-22765,runattr,,,network,Aloha,,,,,,,,,
PureAlohaExperiment-30-20170627-20:42:21-22765,runattr,,,processid,22765,,,,,,,,,
PureAlohaExperiment-30-20170627-20:42:21-22765,runattr,,,repetition,0,,,,,,,,,
